Date,Code,Name,Open,High,Low,Close,Volume,Amount,Daily_Return_Pct,EMA20,EMA50,EMA200,SMA200,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal,MACD_Histogram,ROC20_Pct,RSI14,Volatility20_Pct,High252,Distance_EMA200_Pct,Distance_High252_Pct,Drawdown_Pct,Robust_Log_Trend,Robust_Log_Lower,Robust_Log_Upper,Robust_Log_Deviation_Pct,Robust_Log_Percentile,Amount_Ratio20,Money_Flow_Ratio_Pct,Estimated_Net_Flow,Estimated_Inflow,Estimated_Outflow,Estimated_Net_Flow_5,Money_Flow_Ratio_5_Pct,Estimated_Net_Flow_20,Money_Flow_Ratio_20_Pct,Flow_Confidence_Pct
2025-09-04,930708,中证有色金属,2379.0000,2411.1700,2261.7100,2295.2700,6028905802.0000,111953000000.0000,-3.8099,2238.6446,2092.4085,1857.2893,1806.7806,2223.2220,2442.2993,2004.1447,94.1044,87.5475,6.5569,11.6290,60.6638,30.3595,2432.9200,23.5817,-5.6578,-16.1487,2159.6355,1729.2439,2853.3207,6.2804,63.7588,1.2475,-55.0917,-61676769838.0839,25138115080.9581,86814884919.0419,27763905064.7960,4.7634,217077087774.8452,12.0945,100.0000
2025-09-05,930708,中证有色金属,2289.5200,2399.3900,2289.2500,2396.1800,5114224854.0000,99240000000.0000,4.3964,2253.6480,2104.3212,1862.6514,1809.6322,2238.9635,2460.2349,2017.6921,95.1342,89.0649,6.0693,15.1262,67.6780,33.2209,2432.9200,28.6435,-1.5101,-12.4622,2159.9544,1729.4993,2853.7419,10.9366,69.0827,1.0862,94.1711,93455355002.7238,96347677501.3619,2892322498.6381,60902437688.2152,10.7309,277595280056.3558,15.1918,100.0000
2025-09-08,930708,中证有色金属,2423.1500,2427.2900,2381.3000,2399.9900,4946759344.0000,100566000000.0000,0.1590,2267.5853,2115.9160,1867.9980,1812.7841,2254.3515,2475.4706,2033.2324,95.1608,90.2841,4.8767,14.7097,67.9106,33.2757,2432.9200,28.4793,-1.3535,-12.3230,2160.9112,1730.2654,2855.0061,11.0638,69.4035,1.0811,-18.7215,-18827424657.5356,40869287671.2322,59696712328.7678,-81215201207.2145,-15.0494,233098173111.2910,12.5297,100.0000
2025-09-09,930708,中证有色金属,2404.2300,2472.4400,2397.1400,2421.3200,5417534900.0000,108183000000.0000,0.8888,2282.2267,2127.8926,1873.5037,1816.1860,2271.3045,2489.0122,2053.5968,95.7987,91.3870,4.4117,16.2833,69.2453,32.9821,2432.9200,29.2402,-0.4768,-11.5438,2161.2302,1730.5208,2855.4276,12.0343,70.4939,1.1332,-35.7769,-38704515537.8479,34739242231.0760,73443757768.9240,-75412226560.4730,-14.3336,167562983660.3986,8.7762,100.0000
2025-09-10,930708,中证有色金属,2374.0000,2422.8000,2362.8300,2396.7700,4242220320.0000,85765000000.0000,-1.0139,2293.1356,2138.4368,1878.7103,1819.6114,2284.8265,2498.3916,2071.2614,93.2483,91.7592,1.4891,12.7186,65.8504,33.1678,2432.9200,27.5753,-1.4859,-12.4407,2161.5493,1730.7763,2855.8492,10.8820,68.9545,0.8896,13.1899,11312342004.3352,48538671002.1676,37226328997.8324,-14441013026.4084,-2.8556,114889731784.3445,5.9588,88.9643
2025-09-11,930708,中证有色金属,2392.4200,2437.7000,2380.7500,2437.7000,4201781193.0000,86052000000.0000,1.7077,2306.9037,2150.1727,1884.2724,1822.9734,2301.4465,2508.1668,2094.7262,93.4526,92.0979,1.3547,15.7887,68.6133,32.8110,2437.7000,29.3709,0.0000,-10.9454,2161.8684,1731.0319,2856.2708,12.7589,71.7768,0.8843,100.0000,86052000000.0000,86052000000.0000,0.0000,133287756811.6754,27.7795,260233537108.8030,13.3710,88.4283
2025-09-12,930708,中证有色金属,2453.3300,2517.4500,2449.7100,2494.0100,6863628021.0000,121140000000.0000,2.3100,2324.7233,2163.6565,1890.3395,1826.5746,2318.5485,2529.5244,2107.5726,97.0396,93.0862,3.9534,15.8943,71.9728,32.8677,2494.0100,31.9345,0.0000,-8.8883,2162.1876,1731.2874,2856.6925,15.3466,74.9198,1.2106,30.7942,37304109831.7106,79222054915.8553,41917945084.1447,77136511640.6623,15.3748,247549507962.4122,12.3692,100.0000
2025-09-15,930708,中证有色金属,2488.7100,2511.3500,2472.3300,2473.4700,4873753818.0000,93625000000.0000,-0.8236,2338.8897,2175.8060,1896.1418,1830.0354,2334.2575,2542.2268,2126.2882,97.1056,93.8901,3.2155,14.5502,69.0687,33.3215,2494.0100,30.4475,-0.8236,-9.6387,2163.1454,1732.0544,2857.9579,14.3460,73.7652,0.9325,-94.1568,-88154343926.1923,2735328036.9038,90889671963.0962,7809592372.0056,1.5784,150334889053.7714,7.4869,93.2535
2025-09-16,930708,中证有色金属,2498.9600,2504.3400,2387.5700,2443.3100,5376987843.0000,98207000000.0000,-1.2193,2348.8345,2186.2964,1901.5862,1833.5950,2348.8535,2544.0187,2153.6883,93.6447,93.8410,-0.1963,13.5689,64.9260,33.8184,2494.0100,28.4880,-2.0329,-10.7405,2163.4648,1732.3101,2858.3799,12.9350,71.9051,0.9734,-4.5303,-4449045388.3707,46878977305.8147,51328022694.1853,42065062521.4829,8.6770,205318569447.0517,10.1754,97.3409
2025-09-17,930708,中证有色金属,2422.7600,2446.2700,2400.8300,2445.7600,4207328758.0000,76268000000.0000,0.1003,2358.0655,2196.4714,1907.0009,1837.1962,2362.3740,2544.6258,2180.1222,90.0615,93.0851,-3.0236,12.4306,65.1091,33.8292,2494.0100,28.2516,-1.9346,-10.6510,2163.7842,1732.5658,2858.8019,13.0316,71.9692,0.7578,97.7553,74555998239.4374,75411999119.7187,856000880.2813,105308718756.5851,22.1566,248828584840.3490,12.3613,75.7769
2025-09-18,930708,中证有色金属,2413.9000,2415.1800,2329.1100,2355.0400,5144569799.0000,92017000000.0000,-3.7093,2357.7773,2202.6898,1911.4590,1840.4728,2371.9345,2529.9754,2213.8936,78.9908,90.2663,-11.2754,8.8366,53.8918,36.9843,2494.0100,23.2064,-5.5722,-13.9652,2164.1036,1732.8216,2859.2240,8.8229,65.6831,0.9051,-39.7467,-36573737306.8434,27721631346.5783,64295368653.4217,-17317018550.2583,-3.5983,259315558341.6854,12.7529,90.5065
2025-09-19,930708,中证有色金属,2353.2400,2406.5900,2353.2400,2385.8500,3531095973.0000,71543000000.0000,1.3083,2360.4509,2209.8726,1916.1793,1843.8251,2381.6985,2516.0699,2247.3271,71.8748,86.5880,-14.7131,8.9146,56.6249,37.0056,2494.0100,24.5108,-4.3368,-12.8396,2164.4232,1733.0775,2859.6461,10.2303,67.9923,0.7053,22.2493,15917814620.4309,43730407310.2154,27812592689.7846,-38703313761.5381,-8.9662,235702222975.0450,11.6189,70.5343
2025-09-22,930708,中证有色金属,2420.4600,2424.2900,2369.1300,2411.4800,3569868704.0000,73741000000.0000,1.0743,2365.3108,2217.7787,1921.1077,1847.4258,2387.7410,2515.9140,2259.5680,67.5251,82.7754,-15.2503,5.2758,58.8122,33.7925,2494.0100,25.5255,-3.3091,-11.9033,2165.3820,1733.8452,2860.9129,11.3651,69.7242,0.7426,53.5533,39490738578.6803,56615869289.3401,17125130710.6599,88941768743.3345,21.5996,172686416523.3274,8.6951,74.2600
2025-09-23,930708,中证有色金属,2415.4900,2448.4600,2351.1700,2389.6800,4100271681.0000,80220000000.0000,-0.9040,2367.6317,2224.5200,1925.7701,1850.8084,2393.3130,2511.2401,2275.3859,61.6087,78.5421,-16.9334,4.8915,56.2156,33.9336,2494.0100,24.0896,-4.1832,-12.6997,2165.7016,1734.1012,2861.3353,10.3421,68.1847,0.8124,-20.8346,-16713530681.4681,31753234659.2659,48466765340.7341,76677283450.2370,19.4717,156275355156.8593,7.9132,81.2407
2025-09-24,930708,中证有色金属,2379.0100,2428.0800,2372.8600,2427.1300,3272171835.0000,68694000000.0000,1.5672,2373.2982,2232.4654,1930.7587,1854.3084,2401.9160,2502.0022,2301.8298,59.2586,74.6854,-15.4267,7.6299,59.5218,33.8828,2494.0100,25.7086,-2.6816,-11.3316,2166.0214,1734.3572,2861.7577,12.0548,70.5581,0.7087,96.5592,66330388989.4970,67512194494.7485,1181805505.2515,68451674200.2966,17.7237,327097048261.4447,16.8739,70.8742
2025-09-25,930708,中证有色金属,2466.7000,2487.7000,2446.6700,2463.0400,5290201163.0000,98515000000.0000,1.4795,2381.8450,2241.5076,1936.0551,1857.9992,2410.5825,2499.7229,2321.4421,59.6067,71.6696,-12.0629,7.5700,62.4499,33.8580,2494.0100,27.2195,-1.2418,-10.0197,2166.3412,1734.6132,2862.1802,13.6958,72.6748,1.0174,-20.2047,-19904688033.1465,39305155983.4267,59209844016.5733,85120723473.9935,21.6750,228855366800.2066,11.8172,100.0000
2025-09-26,930708,中证有色金属,2460.4900,2519.3900,2460.3600,2467.6500,4356997027.0000,81757000000.0000,0.1872,2390.0169,2250.3759,1941.3446,1861.7189,2416.4235,2504.4394,2328.4076,59.5680,69.2493,-9.6814,4.9693,62.8217,32.7678,2494.0100,27.1104,-1.0569,-9.8513,2166.6610,1734.8693,2862.6028,13.8918,73.1238,0.8589,-75.3007,-61563588853.1255,10096705573.4372,71660294426.5628,7639320000.4371,1.8960,106974955567.7766,5.6189,85.8867
2025-09-29,930708,中证有色金属,2492.5100,2565.9300,2470.1000,2563.5300,5456115555.0000,96951000000.0000,3.8855,2406.5420,2262.6565,1947.5355,1865.9775,2422.9540,2531.8110,2314.0970,66.5073,68.7009,-2.1936,5.3684,69.5703,33.3074,2563.5300,31.6294,0.0000,-6.3486,2167.6208,1735.6379,2863.8709,18.2647,76.9083,1.0356,94.9911,92094850568.7162,94522925284.3581,2428074715.6419,60243431990.4730,14.1371,75779591898.5986,4.0473,100.0000
2025-09-30,930708,中证有色金属,2595.1900,2660.8300,2592.9600,2654.3600,6191782420.0000,120697000000.0000,3.5432,2430.1437,2278.0174,1954.5685,1870.6024,2435.3860,2583.3116,2287.4604,78.4318,70.6471,7.7848,10.3354,74.3249,34.7843,2654.3600,35.8029,0.0000,-3.0303,2167.9408,1735.8941,2864.2937,22.4369,80.2437,1.2900,80.9341,97685077501.1057,109191038750.5529,11505961249.4471,174642040173.0469,37.4275,217972159584.2937,11.6481,100.0000
2025-10-09,930708,中证有色金属,2776.8400,2865.8200,2766.0000,2865.8200,7483600371.0000,163572000000.0000,7.9665,2471.6367,2301.0685,1963.6357,1876.2616,2459.3680,2696.3319,2222.4041,103.7492,77.2675,26.4817,20.1007,81.5519,43.2636,2865.8200,45.9446,0.0000,0.0000,2170.8232,1738.2020,2868.1019,32.0154,89.9294,1.6962,100.0000,163572000000.0000,163572000000.0000,0.0000,271883651183.5498,48.4216,431203031114.0232,22.3571,100.0000
2025-10-10,930708,中证有色金属,2837.9900,2868.8300,2766.9800,2787.1900,7042612499.0000,156358000000.0000,-2.7437,2501.6894,2320.1321,1971.8303,1881.5047,2483.9640,2748.2363,2219.6917,116.1300,85.0400,31.0900,21.4319,73.2908,41.8488,2865.8200,41.3504,-2.7437,-2.7437,2171.1437,1738.4587,2868.5253,28.3743,85.8242,1.5849,-60.3142,-94306057339.2242,31025971330.3879,125332028669.6121,197482281877.4722,31.8862,398573743612.8828,20.2003,100.0000
2025-10-13,930708,中证有色金属,2711.9400,2892.2200,2711.9400,2888.2500,7707395925.0000,166496000000.0000,3.6259,2538.5047,2342.4112,1980.9489,1887.1379,2508.5675,2822.5209,2194.6141,132.5684,94.5457,38.0227,20.5356,76.5752,41.1040,2888.2500,45.8013,0.0000,0.0000,2172.1055,1739.2288,2869.7960,32.9701,90.3784,1.6320,95.5957,159163083203.9054,162829541601.9527,3666458398.0473,418208953934.5032,59.3984,464281471814.0645,22.7548,100.0000
2025-10-14,930708,中证有色金属,2967.9500,2974.8300,2764.7500,2792.2600,8592156502.0000,188916000000.0000,-3.3235,2562.6719,2360.0523,1989.0216,1892.2378,2528.1810,2860.9969,2195.3651,136.2794,102.8924,33.3870,16.3447,68.0194,43.7860,2888.2500,40.3836,-3.3235,-3.3235,2172.4261,1739.4855,2870.2197,28.5319,85.9525,1.7749,-73.8100,-139438856435.6432,24738571782.1784,164177428217.8216,186675246930.1438,23.4505,343670040035.9569,16.1445,100.0000
2025-10-15,930708,中证有色金属,2817.3600,2829.5000,2732.3500,2812.6200,6378019162.0000,135460000000.0000,0.7292,2586.4764,2377.8001,1997.2166,1897.7070,2547.7460,2898.6485,2196.8435,139.2580,110.1655,29.0924,16.1606,68.8153,43.7852,2888.2500,40.8270,-2.6185,-2.6185,2172.7469,1739.7424,2870.6434,29.4500,87.2354,1.2566,65.2496,88387127123.0054,111923563561.5027,23536436438.4973,177377296552.0434,21.8768,470761682696.8102,21.8350,100.0000
2025-10-16,930708,中证有色金属,2796.4500,2818.7400,2741.8500,2755.3800,5450909973.0000,102603000000.0000,-2.0351,2602.5625,2392.6071,2004.7606,1903.0180,2565.6765,2920.5147,2210.8383,135.4385,115.2201,20.2184,14.9622,63.9935,44.4868,2888.2500,37.4418,-4.6004,-4.6004,2173.0677,1739.9992,2871.0673,26.7968,83.8999,0.9444,-64.8069,-66493789699.5702,18054605150.2149,84548394849.7851,-52688493147.5268,-7.0267,392955550992.9048,18.0849,94.4417
2025-10-17,930708,中证有色金属,2784.6000,2816.5000,2694.3200,2702.3500,5551357684.0000,108333000000.0000,-1.9246,2612.0661,2404.7539,2011.7017,1908.1245,2578.9090,2933.4088,2224.4092,126.6723,117.5106,9.1617,10.8565,59.8122,45.2959,2888.2500,34.3315,-6.4364,-6.4364,2173.3885,1740.2561,2871.4911,24.3381,82.2963,0.9870,-86.8555,-94093124570.3066,7119937714.8467,101213062285.1533,-52475560378.6091,-7.4772,212810426422.5982,9.6947,98.7038
2025-10-20,930708,中证有色金属,2677.3100,2699.0800,2643.2800,2662.1900,4626615656.0000,90644000000.0000,-1.4861,2616.8398,2414.8494,2018.1743,1913.0666,2587.3180,2941.3418,2233.2942,115.1569,117.0398,-1.8829,6.7434,56.7861,45.3491,2888.2500,31.9108,-7.8269,-7.8269,2174.3513,1741.0270,2872.7632,22.4361,80.1796,0.8375,-32.2222,-29207511111.1113,30718244444.4444,59925755555.5556,-240846154693.6258,-38.4765,146298805479.7763,6.7586,83.7506
2025-10-21,930708,中证有色金属,2690.0600,2726.9600,2665.0600,2697.2000,4670478336.0000,84657000000.0000,1.3151,2624.4931,2425.9220,2024.9307,1918.2234,2598.5045,2951.5694,2245.4396,107.6154,115.1549,-7.5395,9.0452,58.7456,45.2410,2888.2500,33.1996,-6.6147,-6.6147,2174.6723,1741.2841,2873.1873,24.0279,81.7832,0.7854,3.8449,3254986429.7249,43955993214.8624,40701006785.1376,-98152311828.2577,-18.8140,237708135835.6935,11.0272,78.5443
2025-10-22,930708,中证有色金属,2600.2700,2671.1600,2599.7600,2661.5500,4350565410.0000,81819000000.0000,-1.3217,2628.0224,2435.1623,2031.2653,1923.2556,2609.4165,2956.0524,2262.7806,97.6366,111.6513,-14.0147,8.9321,55.9628,45.2932,2888.2500,31.0292,-7.8490,-7.8490,2174.9933,1741.5411,2873.6115,22.3705,80.0513,0.7649,73.0812,59794333613.4460,70806666806.7230,11012333193.2770,-126745105337.8172,-27.0790,301951514837.5102,14.1148,76.4928
2025-10-23,930708,中证有色金属,2644.2000,2696.7400,2607.5300,2691.4700,4324174508.0000,80399000000.0000,1.1242,2634.0650,2445.2136,2037.8345,1928.4707,2621.7020,2961.6175,2281.7865,91.0925,107.5395,-16.4470,10.0464,57.7708,45.3291,2888.2500,32.0750,-6.8131,-6.8131,2175.3145,1741.7983,2874.0357,23.7279,81.2700,0.7502,88.1852,70900003699.1368,75649501849.5684,4749498150.4316,10648688060.8899,2.3884,298295520297.2096,13.9170,75.0203
2025-10-24,930708,中证有色金属,2715.7300,2748.8200,2702.0400,2736.2300,4666844685.0000,89193000000.0000,1.6630,2643.7950,2456.6260,2044.7837,1933.8346,2640.7615,2960.9038,2320.6192,88.4979,103.7312,-15.2333,16.1861,60.3907,42.6144,2888.2500,33.8151,-5.2634,-5.2634,2175.6356,1742.0554,2874.4601,25.7669,83.3226,0.8334,46.1736,41183599828.9864,65188299914.4932,24004700085.5068,145925412460.1829,34.1976,376052857433.0394,17.5679,83.3358
2025-10-27,930708,中证有色金属,2756.0700,2816.9200,2756.0700,2803.1900,5481674161.0000,112058000000.0000,2.4472,2658.9755,2470.2168,2052.3300,1939.6304,2661.6285,2966.6367,2356.6203,90.7981,101.1446,-10.3465,17.4923,63.9900,42.9894,2888.2500,36.5857,-2.9450,-2.9450,2176.5994,1742.8271,2875.7334,28.7876,86.2091,1.0275,54.8726,61489180279.3754,86773590139.6877,25284409860.3123,236622103850.6696,52.8026,421624223091.9839,19.3310,100.0000
2025-10-28,930708,中证有色金属,2779.5300,2788.8600,2711.4600,2719.0900,5711520994.0000,108421000000.0000,-3.0002,2664.7007,2479.9765,2058.9644,1944.9718,2677.0090,2960.2567,2393.7613,84.8567,97.8870,-13.0303,12.7561,56.9860,45.0812,2888.2500,32.0610,-5.8568,-5.8568,2176.9207,1743.0844,2876.1580,24.9053,82.7453,0.9786,-80.2842,-87044973385.0126,10688013307.4937,97732986692.5063,146322144035.9320,31.0077,295088511128.2910,13.3177,97.8634
2025-10-29,930708,中证有色金属,2733.1000,2846.7500,2732.7500,2844.0900,5939035163.0000,110638000000.0000,4.5971,2681.7854,2494.2555,2066.7766,1950.9726,2699.7295,2959.0286,2440.4304,89.2062,96.1508,-6.9446,19.0155,63.3985,46.7798,2888.2500,37.6099,-1.5290,-1.5290,2177.2421,1743.3418,2876.5826,30.6281,88.5824,0.9851,95.3333,105474893333.3336,108056446666.6668,2581553333.3332,192002703755.8196,38.3462,417276935143.0928,18.5772,98.5121
2025-10-30,930708,中证有色金属,2817.7500,2909.3600,2811.2500,2872.5400,6678511498.0000,143016000000.0000,1.0003,2699.9525,2509.0901,2074.7942,1957.0692,2722.0000,2959.4083,2484.5917,93.8669,95.6940,-1.8272,18.3513,64.6888,46.7182,2888.2500,38.4494,-0.5439,-0.5439,2177.5636,1743.5991,2877.0073,31.9153,89.6729,1.2326,24.9414,35670181632.8607,89343090816.4304,53672909183.5696,156772881689.5435,27.8299,386616727786.4566,16.6609,100.0000
2025-10-31,930708,中证有色金属,2869.1300,2882.6400,2812.7300,2812.7300,5271671001.0000,114208000000.0000,-2.0821,2710.6932,2520.9976,2082.1368,1963.0874,2739.4845,2947.7492,2531.2198,91.6775,94.8907,-3.2132,14.1975,59.9075,47.8163,2888.2500,35.0886,-2.6147,-2.6147,2177.8851,1743.8566,2877.4321,29.1496,86.6581,0.9777,-100.0000,-114208000000.0000,0.0000,114208000000.0000,1381281860.5571,0.2348,292313415819.6031,12.5124,97.7726
2025-11-03,930708,中证有色金属,2806.6900,2812.2600,2703.6000,2779.5000,5067939284.0000,97901000000.0000,-1.1814,2717.2462,2531.1349,2089.0758,1969.0113,2755.0770,2922.2390,2587.9150,86.2666,93.1659,-6.8993,12.6375,57.3703,48.2589,2888.2500,33.0493,-3.7653,-3.7653,2178.8498,1744.6291,2878.7067,27.5673,84.5414,0.8324,39.7018,38868480949.7513,68384740474.8756,29516259525.1244,-21239417469.0670,-3.6991,392745485622.4799,16.6959,83.2371
2025-11-04,930708,中证有色金属,2756.7800,2771.8200,2667.8900,2689.9600,4256767476.0000,80757000000.0000,-3.2214,2714.6475,2537.3634,2095.0547,1974.4472,2761.3985,2907.3207,2615.4763,73.9014,89.3130,-15.4116,4.9319,51.0914,48.5126,2888.2500,28.3957,-6.8654,-6.8654,2179.1715,1744.8866,2879.1317,23.4396,80.8852,0.6914,-57.5291,-46458780236.6976,17149109881.6512,63607890118.3488,19346775679.2481,3.5400,254191854817.0662,10.8808,69.1369
2025-11-05,930708,中证有色金属,2624.8000,2718.2000,2619.2300,2703.3300,3790410860.0000,75193000000.0000,0.4970,2713.5697,2543.8719,2101.1072,1979.8854,2763.8470,2904.0335,2623.6605,64.4380,84.3380,-19.9000,1.8449,51.9373,46.9796,2888.2500,28.6622,-6.4025,-6.4025,2179.4933,1745.1443,2879.5568,24.0348,81.9115,0.6565,69.9505,52597871981.4086,63895435990.7043,11297564009.2957,-33530245672.6770,-6.5607,209104649297.3690,9.1286,65.6523
2025-11-06,930708,中证有色金属,2700.4600,2790.5300,2700.4600,2789.1300,4928672339.0000,86343000000.0000,3.1739,2720.7659,2553.4898,2107.9532,1985.5886,2760.0125,2892.8341,2627.1909,63.1337,80.0971,-16.9634,-2.6760,57.0687,38.7366,2888.2500,32.3146,-3.4318,-3.4318,2179.8150,1745.4019,2879.9819,27.9526,85.3111,0.7802,96.8913,83658860997.0022,85000930498.5011,1342069501.4989,14458433691.4645,3.1819,129191510294.3712,5.8368,78.0180
2025-11-07,930708,中证有色金属,2778.2800,2822.6000,2766.1500,2805.1900,4461787419.0000,85153000000.0000,0.5758,2728.8063,2563.3604,2114.8909,1991.5010,2760.9125,2894.6990,2627.1260,62.6735,76.6124,-13.9389,0.6458,57.9731,37.5129,2888.2500,32.6399,-2.8758,-2.8758,2180.1369,1745.6596,2880.4071,28.6704,86.0808,0.7950,38.3171,32628155713.0206,58890577856.5103,26262422143.4897,161294589404.4851,37.9207,256125723346.6160,11.9562,79.5002
2025-11-10,930708,中证有色金属,2842.7200,2867.9500,2798.7800,2822.3200,4722598842.0000,94611000000.0000,0.6107,2737.7123,2573.5157,2121.9300,1997.4619,2757.6160,2881.5780,2633.6540,62.9652,73.8830,-10.9178,-2.2827,58.9662,35.1633,2888.2500,33.0072,-2.2827,-2.2827,2181.1026,1746.4329,2881.6831,29.3988,87.1071,0.9140,-31.9358,-30214789504.1200,32198105247.9400,62412894752.0600,92211318950.6138,21.8481,66747850638.5906,3.2240,91.3973
2025-11-11,930708,中证有色金属,2843.0100,2854.4400,2781.8600,2789.6700,4258938573.0000,80756000000.0000,-1.1568,2742.6607,2581.9923,2128.5741,2003.2877,2757.4865,2881.3088,2633.6642,59.8716,71.0807,-11.2091,-0.0928,56.2386,33.3150,2888.2500,31.0582,-3.4131,-3.4131,2181.4246,1746.6907,2882.1085,27.8829,85.1187,0.8231,-78.4789,-63376436483.8800,8689781758.0600,72066218241.9400,75293662703.4314,17.8397,142810270590.3538,7.2782,82.3132
2025-11-12,930708,中证有色金属,2777.5600,2830.5300,2745.7800,2789.1700,4551766802.0000,79129000000.0000,-0.0179,2747.0902,2590.1170,2135.1472,2008.9314,2756.3140,2878.4585,2634.1695,56.7257,68.2097,-11.4840,-0.8337,56.1957,33.2083,2888.2500,30.6313,-3.4305,-3.4305,2181.7467,1746.9486,2882.5340,27.8411,84.9904,0.8304,2.3953,1895361297.9349,40512180648.9674,38616819351.0326,24591152019.9577,5.7727,56318504765.2832,2.9551,83.0388
2025-11-13,930708,中证有色金属,2815.4800,2926.6000,2806.8300,2902.4700,5978386789.0000,121703000000.0000,4.0621,2761.8882,2602.3661,2142.7823,2015.0136,2763.6685,2901.4185,2625.9185,62.6527,67.0983,-4.4456,5.3383,63.0662,35.2914,2902.4700,35.4533,0.0000,0.0000,2182.0688,1747.2065,2882.9596,33.0146,90.4426,1.2645,59.7061,72664118978.0410,97183559489.0205,24519440510.9795,13596410000.9966,2.9471,195476413442.8945,10.1550,100.0000
2025-11-14,930708,中证有色金属,2858.2300,2881.7400,2830.6000,2844.6300,4236886171.0000,86437000000.0000,-1.9928,2769.7684,2611.8666,2149.7659,2020.9107,2770.7825,2909.8206,2631.7444,61.9683,66.0723,-4.1040,5.2650,58.0598,35.3488,2902.4700,32.3228,-1.9928,-1.9928,2182.3910,1747.4645,2883.3853,30.3447,88.0051,0.9084,-45.1310,-39009893625.3414,23713553187.3293,62723446812.6707,-58041639337.3655,-12.5459,250559644387.8596,13.1663,90.8412
2025-11-17,930708,中证有色金属,2835.7200,2867.4300,2824.0500,2837.5600,4310893576.0000,97522000000.0000,-0.2485,2776.2247,2620.7174,2156.6096,2026.6174,2779.5510,2912.0554,2647.0466,60.1620,64.8902,-4.7283,6.5874,57.4593,34.7973,2902.4700,31.5750,-2.2364,-2.2364,2183.3577,1748.2386,2884.6625,29.9631,87.6844,1.0212,-37.7132,-36778698017.5202,30371650991.2399,67150349008.7601,-64605547850.7656,-13.8773,242988457481.4507,12.7225,100.0000
2025-11-18,930708,中证有色金属,2825.4200,2836.4400,2732.5400,2754.2600,4537718743.0000,97540000000.0000,-2.9356,2774.1329,2625.9543,2162.5563,2031.8788,2782.4040,2910.0616,2654.7464,51.4161,62.1954,-10.7793,2.1155,50.7941,36.4528,2902.4700,27.3613,-5.1063,-5.1063,2183.6801,1748.4967,2885.0884,26.1293,83.5151,1.0146,-58.1906,-56759079884.5039,20390460057.7481,77149539942.2519,-57988191251.3896,-12.0225,182974391167.2220,9.5161,100.0000
2025-11-19,930708,中证有色金属,2771.2000,2846.6100,2768.3100,2828.1400,3789504093.0000,91362000000.0000,2.6824,2779.2764,2633.8832,2169.1791,2037.5722,2790.7335,2906.9925,2674.4745,49.8716,59.7306,-9.8591,6.2591,55.7021,37.1035,2902.4700,30.3784,-2.5609,-2.5609,2184.0025,1748.7548,2885.5144,29.4934,87.2996,0.9456,52.8225,48259672030.6508,69810836015.3254,21551163984.6746,-11623880518.6736,-2.3503,171439729584.4268,8.8721,94.5610
2025-11-20,930708,中证有色金属,2829.6400,2886.0100,2811.4200,2816.7000,3643494492.0000,89209000000.0000,-0.4045,2782.8406,2641.0525,2175.6221,2043.2454,2796.9950,2904.3427,2689.6473,47.1805,57.2206,-10.0401,4.6528,54.7908,37.0662,2902.4700,29.4664,-2.9551,-2.9551,2184.3249,1749.0130,2885.9404,28.9506,86.3374,0.9191,-85.8426,-76579330607.3206,6314834696.3397,82894165303.6603,-160867330104.0353,-34.8145,23960395277.9693,1.2343,91.9136
2025-11-21,930708,中证有色金属,2736.6000,2737.8600,2662.8700,2664.8600,4094636004.0000,78069000000.0000,-5.3907,2771.6043,2641.9861,2180.4901,2048.1618,2793.4265,2912.6995,2674.1535,32.4219,52.2609,-19.8390,-2.6083,44.4061,41.6781,2902.4700,22.2138,-8.1865,-8.1865,2184.6474,1749.2712,2886.3665,21.9812,79.7306,0.8090,-94.6926,-73925585944.7922,2071707027.6039,75997292972.3961,-195783022423.4860,-43.1523,-91148790495.8093,-4.7227,80.8994
2025-11-24,930708,中证有色金属,2663.3000,2665.4300,2599.3400,2641.5400,3286947437.0000,70982000000.0000,-0.8751,2759.2172,2641.9686,2185.0777,2053.0308,2785.3440,2921.5775,2649.1105,18.6291,45.5345,-26.9054,-5.7666,43.0563,40.6414,2902.4700,20.8900,-8.9899,-8.9899,2185.6152,1750.0461,2887.6451,20.8603,78.7043,0.7515,27.7046,19665311242.2455,45323655621.1227,25658344378.8773,-139339013163.7204,-32.6197,-132972659532.9392,-7.0395,75.1550
2025-11-25,930708,中证有色金属,2676.2400,2716.7000,2661.1900,2703.4600,3336060334.0000,71398000000.0000,2.3441,2753.9070,2644.3800,2190.2357,2058.1246,2784.5625,2922.4763,2646.6487,12.5500,38.9376,-26.3876,-0.5748,47.6098,40.2977,2902.4700,23.4324,-6.8566,-6.8566,2185.9378,1750.3045,2888.0714,23.6751,81.2059,0.7711,52.2969,37338928841.6506,54368464420.8253,17029535579.1747,-45241004437.5660,-11.2815,-8588757306.2760,-0.4638,77.1067
